#,"URL Rating (desc)","Domain Rating","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language
100,12,54,http://blog.culture-routes.net/about-us/,"About Us - Cultural Routes | Crossing Routes, blogging Europe",31,13,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-09-11 03:42:39","2017-08-26 21:05:06",,en
101,12,63,https://www.osnabrueck.de/kultur/festivals/bergfest-am-piesberg.html,"Stadt Osnabrück: Bergfest am Piesberg",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 19:54:11","2017-09-15 14:21:09",,de
102,12,63,https://www.osnabrueck.de/kultur/festivals/concerts-remarquables.html,"Stadt Osnabrück: Concerts Remarquables",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 08:22:34","2017-09-19 12:08:50",,de
103,12,54,http://blog.culture-routes.net/greece-kalamata-trip/,"The Greece Kalamata Trip - Cultural Routes | Crossing Routes, blogging Europe",34,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2017-07-28 19:55:11","2017-08-25 04:51:07",,en
104,12,54,http://blog.culture-routes.net/olive-oil-tourism-catalonia-spain/,"Olive Oil Tourism in Catalonia, Spain - Cultural Routes | Crossing Routes, blogging Europe",34,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2017-08-01 01:08:16","2017-08-27 13:06:29",,en
105,12,63,https://www.osnabrueck.de/emaf.html,"Stadt Osnabrück: European Media Art Festival",101,36,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-13 01:35:03","2017-09-16 03:29:27",,de
106,12,54,http://blog.culture-routes.net/on-the-megalithic-trail/,"On the Megalithic Trail - Cultural Routes | Crossing Routes, blogging Europe",40,17,http://www.megalithicroutes.eu/eng/,,"The Megalithic Routes","streches from Netherlands via Germany and Denmark to Sweden, covering",Dofollow,,"2015-08-06 23:04:10","2017-09-12 21:07:25",,en
107,12,54,http://blog.culture-routes.net/mysteries-of-the-megaliths/,"Mysteries of the Megaliths - Cultural Routes | Crossing Routes, blogging Europe",40,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-19 20:57:00","2017-09-20 03:43:24",,en
108,12,54,http://blog.culture-routes.net/transromanica/,"TRANSROMANICA - A journey along the Romanesque Routes of European Heritage - Cultural Routes | Crossing Routes, blogging Europe",38,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-08-22 13:37:20","2017-09-18 22:35:34",,en
109,12,63,https://www.osnabrueck.de/kultur/festivals/musica-pro-pace.html,"Stadt Osnabrück: musica pro pace",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-14 18:49:04","2017-08-26 09:18:51",,de
110,12,63,https://www.osnabrueck.de/kultur/festivals/musicaviva.html,"Stadt Osnabrück: MusicaViva",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-19 15:58:33","2017-09-19 15:48:28",,de
111,12,63,https://www.osnabrueck.de/kultur/festivals/huette-rockt-festival.html,"Stadt Osnabrück: Hütte Rockt Festival",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-13 07:46:58","2017-09-17 02:34:26",,de
112,12,52,http://www.via-regia.org/kulturstrasse/laender.php,"Andere Kulturstraßen des Europarates - Stand 2012",33,38,http://www.megalithicroutes.eu/,,www.megalithicroutes.eu,,Dofollow,,"2014-04-20 20:39:44","2017-09-07 11:39:30",,
113,12,63,https://www.osnabrueck.de/kultur/festivals/orgelsommer.html,"Stadt Osnabrück: Orgelsommer",99,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-14 21:14:33","2017-09-01 22:42:16",,de
114,12,63,https://www.osnabrueck.de/kultur/festivals/gay-in-may.html,"Stadt Osnabrück: Gay in May",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-29 12:00:28","2017-09-03 04:32:05",,de
115,12,54,http://blog.culture-routes.net/nature-peace-and-relax-accomodation-along-the-via-francigena/,"Nature, peace and relax: accomodation along the Via Francigena - Cultural Routes | Crossing Routes, blogging Europe",53,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-09 09:09:03","2017-08-23 06:58:02",,en
116,12,63,http://www.osnabrueck.de/kreis-osnabruecker-komponisten.html,"Stadt Osnabrück: Kreis Osnabrücker Komponisten",111,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 17:36:17","2017-09-25 05:12:04",,de
117,12,54,http://exarc.net/issue-2015-2/aoam/steinzeitpark-dithmarschen-de-concept-and-development-visitor-oriented,"The Steinzeitpark Dithmarschen (DE): Concept and Development of a Visitor Oriented Educational Centre for Sustainable Development | EXARC",39,24,http://www.megalithicroutes.eu/,,"Megalithic Routes",,Dofollow,"Redirected 301 moved permanently","2016-02-14 04:52:53","2017-07-09 18:21:03","2017-07-17 13:29:33",en
118,12,63,https://www.osnabrueck.de/kultur/festivals/internationales-musikfest.html,"Stadt Osnabrück: Internationales Musikfest",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-13 21:05:56","2017-09-12 05:38:44",,de
119,12,63,https://www.osnabrueck.de/kultur/festivals/morgenland-festival-osnabrueck.html,"Stadt Osnabrück: Morgenland Festival Osnabrück",100,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 00:00:10","2017-09-13 21:09:08",,de
120,12,63,http://www.osnabrueck.de/kultur/musik-und-kulturfestivals/yeah-young-earopean-award.html,"Stadt Osnabrück: YEAH! Young EARopean Award",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-16 17:20:51","2017-09-20 03:21:17",,de
121,12,63,http://www.osnabrueck.de/kulturkarte.html,"Stadt Osnabrück: Kulturkarte",98,36,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-16 21:11:04","2017-09-07 18:30:15",,de
122,12,65,http://gossipgirlworld.blogg.no/tyskland.html,"Randombloggen - Alt av reiser mellom himmel og jord",169,29,http://www.megalithicroutes.eu/eng/,"in Europe -","The Megalithic Routes",". The event is organized in combination with the Council",Dofollow,,"2016-07-27 11:40:12","2017-08-04 01:39:35",,en
123,12,63,https://www.osnabrueck.de/kulturerbe-siegel/weitere-sprachen/label-du-patrimoine-europeen.html,"Stadt Osnabrück: Label du patrimoine Européen",113,28,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-06-22 06:37:58","2017-08-12 03:15:38",,de
124,12,65,http://gossipgirlworld.blogg.no/m_042014.html,"Randombloggen - Alt av reiser mellom himmel og jord",180,54,http://www.megalithicroutes.eu/eng/,"in Europe -","The Megalithic Routes",". The event is organized in combination with the Council",Dofollow,,"2016-07-26 22:04:20","2017-07-26 06:23:29",,en
125,12,63,https://www.osnabrueck.de/kultur/festivals/die-goldene-saege.html,"Stadt Osnabrück: Die Goldene Säge",99,36,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-18 21:07:02","2017-09-17 00:10:45",,de
126,12,63,https://www.osnabrueck.de/kultur/festivals/lyrasingen.html,"Stadt Osnabrück: Lyrasingen",100,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 03:15:20","2017-09-05 14:21:44",,de
127,12,63,http://www.osnabrueck.de/kulturfoerderung.html,"Stadt Osnabrück: Förderung",97,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-16 10:41:05","2017-08-30 00:52:43",,de
128,12,63,https://www.osnabrueck.de/kultur/festivals/sonntagskonzerte-auf-dem-gertrudenberg.html,"Stadt Osnabrück: Sonntagskonzerte auf dem Gertrudenberg",100,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-27 17:59:23","2017-08-12 19:00:17",,de
129,12,63,http://www.osnabrueck.de/kunst-im-oeffentlichen-raum.html,"Stadt Osnabrück: Kunst im öffentlichen Raum",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-20 08:50:55","2017-09-06 13:47:13",,de
130,12,63,http://www.osnabrueck.de/kreativwirtschaft.html,"Stadt Osnabrück: Stadt ist Zukunft",100,44,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-01-21 16:12:02","2017-09-10 09:18:10",,de
131,12,63,http://www.osnabrueck.de/index.php?id=4913,"Stadt Osnabrück: Künstlerin „Roxy in the Box” klebt handgemalte Plakate auf die Häuser im Rosenplatzviertel",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-08-12 01:35:01","2017-09-03 16:27:39",,de
132,12,63,http://www.osnabrueck.de/bibliotheken.html,"Stadt Osnabrück: Bibliotheken",97,45,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-20 06:43:46","2017-08-24 07:20:07",,de
133,12,63,http://www.osnabrueck.de/index.php?id=4769,"Stadt Osnabrück: Von Papst bis Popstar – das Goldene Buch der Stadt Osnabrück",106,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-06-16 06:48:14","2017-08-16 23:54:35",,de
134,12,63,"http://www.osnabrueck.de/kultur/literatur/ literaturbuero-westniedersachsen.html","Stadt Osnabrück: Literaturbüro Westniedersachsen",98,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-12-04 11:17:28","2017-08-18 14:14:55",,de
135,12,63,http://www.osnabrueck.de/kultur/festivals/sonntagskonzerte-auf-dem-gertrudenberg.html,"Stadt Osnabrück: Sonntagskonzerte auf dem Gertrudenberg",100,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-06-13 01:05:37","2017-08-14 17:55:33",,de
136,12,63,https://www.osnabrueck.de/kulturerbe-siegel/weitere-sprachen/european-cultural-heritage-label.html,"Stadt Osnabrück: European Cultural Heritage Label",113,28,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-06-22 04:48:13","2017-08-13 05:06:57",,de
137,12,63,https://www.osnabrueck.de/kultur/kulturvereine/megalithic-routes-ev.html,,0,1,http://www.megalithicroutes.eu/,,,,"Dofollow, Redirect 303",,"2017-04-20 14:14:00","2017-08-01 01:48:22",,
138,12,63,http://www.osnabrueck.de/index.php?id=2881,"Stadt Osnabrück: Hütte Rockt Festival",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-08-18 17:14:52","2017-09-09 21:25:28",,de
139,12,63,http://www.osnabrueck.de/kultur/festivals/huette-rockt-festival.html,"Stadt Osnabrück: Hütte Rockt Festival",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-07-29 11:12:17","2017-09-10 06:43:04",,de
140,12,63,http://www.osnabrueck.de/index.php?id=175,"Stadt Osnabrück: Concerts Remarquables",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-08-31 16:26:51","2017-09-13 09:04:22",,de
141,12,63,http://www.osnabrueck.de/index.php?id=3819,"Stadt Osnabrück: Popsalon",99,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-25 22:24:39","2017-08-14 05:26:21",,de
142,12,68,https://www.noz.de/lokales/meppen/artikel/417413/megalithstrasse-ist-kulturweg-des-europarats,"Anerkennung für Frerener: Megalithstraße ist „Kulturweg des Europarats“",410,26,http://www.megalithicroutes.eu/de/,"Seit Kurzem dürfen alle Einrichtungen, die dem","internationalen Verein „Megalithic Routes“","mit Sitz in Osnabrück angehören, den offiziellen Titel „Kulturweg des",Dofollow,,"2017-07-31 01:44:39","2017-07-31 01:44:39",,de
143,12,63,http://www.osnabrueck.de/kulturseiten/,"Stadt Osnabrück: KulturSeiten",100,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-06-10 23:26:09","2017-09-15 06:59:09",,de
144,12,63,https://www.osnabrueck.de/kultur/festivals/unabhaengiges-filmfest-osnabrueck.html,"Stadt Osnabrück: Unabhängiges FilmFest Osnabrück",100,37,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 04:51:54","2017-09-10 02:18:43",,de
145,12,63,https://www.osnabrueck.de/kulturerbe-siegel/weitere-sprachen/europees-erfgoedlabel.html,"Stadt Osnabrück: Europees Erfgoedlabel",113,28,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-06-22 18:33:56","2017-08-16 00:00:51",,nl
146,12,54,http://blog.culture-routes.net/【奥地利】建座中世纪城堡/,"【奥地利】建座中世纪城堡 - Cultural Routes | Crossing Routes, blogging Europe",38,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-08 04:45:01","2017-09-12 11:40:53",,en
147,12,67,http://www.mecd.gob.es/cultura-mecd/areas-cultura/patrimonio/mc/patrimonio-consejo-europa/itinerarios/presentacion/ruta-megalitica.html,"Ruta del Megalitismo - Ministerio de Educación, Cultura y Deporte",15,5,http://www.megalithicroutes.eu/en,,"Ruta europea del megalítico",,"Dofollow, Image",,"2017-09-12 06:12:27","2017-09-12 06:12:27",,es
148,12,63,https://www.osnabrueck.de/kultur/festivals/blueslawine.html,"Stadt Osnabrück: Blueslawine",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 15:51:16","2017-09-12 12:30:07",,de
149,12,63,https://www.osnabrueck.de/kultur/festivals/folk-im-viertel-volk-im-viertel.html,"Stadt Osnabrück: Folk im Viertel - Volk im Viertel",100,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 12:44:02","2017-09-11 18:40:48",,de
150,12,54,http://www.culture-routes.net/routes/megalithic,"The European Route of Megalithic Culture | Cultural Routes of the Council of Europe",43,12,http://www.megalithicroutes.eu/,"Official website:",www.megalithicroutes.eu,,Dofollow,,"2015-04-05 03:36:23","2017-09-17 03:56:01",,en
151,12,63,https://www.osnabrueck.de/kultur/festivals/classic-con-brio.html,"Stadt Osnabrück: Classic con brio",99,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-23 08:12:47","2017-07-31 07:33:38",,de
152,12,63,https://www.osnabrueck.de/kultur/festivals/euregio-musikfestival.html,"Stadt Osnabrück: Euregio Musikfestival",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 14:35:18","2017-09-21 02:25:10",,de
153,12,63,https://www.osnabrueck.de/kultur/festivals/kleines-fest-in-den-hoefen.html,"Stadt Osnabrück: Kleines Fest in den Höfen",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-17 14:46:02","2017-09-20 23:15:08",,de
154,12,54,http://blog.culture-routes.net/austria-explorando-rota-cultural-transromanica-na-europa/,"Austria: Explorando a rota cultural TRANSROMANICA na Europa - Cultural Routes | Crossing Routes, blogging Europe",39,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-24 09:43:01","2017-09-19 06:23:12",,en
155,12,63,https://www.osnabrueck.de/kultur/festivals/schloga-open-air.html,"Stadt Osnabrück: Schloga Open Air",100,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 14:54:07","2017-09-13 00:15:03",,de
156,12,63,https://www.osnabrueck.de/kultur/festivals/popsalon.html,"Stadt Osnabrück: Popsalon",99,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 21:23:15","2017-08-17 03:00:09",,de
157,12,54,http://blog.culture-routes.net/【奥地利】在画一般中的美景里旅行/,"【奥地利】在画一般中的美景里旅行 - Cultural Routes | Crossing Routes, blogging Europe",38,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-08 08:30:43","2017-09-19 08:38:56",,en
158,12,63,https://www.osnabrueck.de/kultur/zwischen-weimar-und-wiederaufbau.html,"Stadt Osnabrück: Zwischen Weimar und Wiederaufbau",99,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-17 06:28:51","2017-08-09 12:18:32",,de
159,11,49,http://www.strassedermegalithkultur.de/de/ueber-die-arbeitsgemeinschaft-megalithkultur,"Straße der Megalithkultur: Wir über uns",20,3,http://www.megalithicroutes.eu/,"die Straße der Megalithkultur dank der intensiven Bemühungen des Vereins","Megalithic Routes e.V.","die Auszeichnung als Kulturweg des Europarates.",Dofollow,,"2014-11-02 11:06:19","2017-08-25 22:33:53",,de
160,11,63,https://www.osnabrueck.de/kultur/festivals/schlossgarten-open-air.html,"Stadt Osnabrück: Schlossgarten Open Air",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-13 04:09:22","2017-09-21 23:46:37",,de
161,11,63,https://www.osnabrueck.de/kultur/festivals/fairytale-festival.html,"Stadt Osnabrück: Fairytale Festival",99,37,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-13 13:34:39","2017-09-12 19:54:05",,de
162,11,51,http://www.transromanica.com/de/major-cultural-routes/,"TRANSROMANICA -",30,42,http://www.megalithicroutes.eu/,,"Route der Megalithkultur",(2013),Dofollow,,"2015-08-27 22:02:16","2017-08-25 09:23:45",,
163,11,54,http://blog.culture-routes.net/【塞尔维亚】多瑙河上坐游轮/,"【塞尔维亚】多瑙河上坐游轮 - Cultural Routes | Crossing Routes, blogging Europe",39,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-08 21:49:56","2017-09-21 03:45:42",,en
164,11,59,https://www.landkreis-osnabrueck.de/der-landkreis/pressestelle/pressemeldungen/38275-vorbereitungen-fuer-findlingstransport-und,"Vorbereitungen für Findlingstransport und Steinzeitfest in Bissendorf laufen auf Hochtouren | Landkreis Osnabrück",98,38,http://www.megalithicroutes.eu/en/europaeischer-tag-der-megalithkultur,"Weitere Informationen zum","Tag der Megalithkultur",.,Dofollow,,"2017-05-05 00:04:49","2017-09-24 22:21:59",,de
165,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/osnabruecks-geschichte-in-acht-minuten.html,"Stadt Osnabrück: Osnabrücks Geschichte in acht Minuten",102,36,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-09-21 15:04:49","2017-09-21 15:04:49",,de
166,11,48,http://thefairytaletraveler.com/2014/05/15/europe-megalithic-route/,"Mysterious Giants Along Europe's Megalithic Route",87,49,http://www.megalithicroutes.eu/eng/,"all the way to Albersdorf in the northwest of Germany along Europe’s","Megalithic Route.",,Dofollow,,"2014-11-01 21:33:13","2017-09-25 23:57:44",,
167,11,63,http://www.osnabrueck.de/kultur/festivals/yeah-young-earopean-award.html,"Stadt Osnabrück: YEAH! Young EARopean Award",99,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 09:48:07","2017-08-13 16:35:38",,de
168,11,49,http://www.artlandgolf.de/de/megalithic-routes.html,"Megalithic Routes - Artland Golfclub e.V. - Lust auf Golf in Ankum?",45,5,http://www.megalithicroutes.eu/,,www.megalithicroutes.eu,,Dofollow,,"2014-11-08 02:58:29","2017-09-02 00:39:12",,de
169,11,63,http://www.osnabrueck.de/kultur/literatur/remarque-zentrum.html,"Stadt Osnabrück: Remarque-Zentrum",98,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-18 20:40:21","2017-08-15 18:22:49",,de
170,11,63,http://www.osnabrueck.de/kultur/theater/probebuehne.html,"Stadt Osnabrück: PROBEBÜHNE",98,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-01-22 15:48:40","2017-09-05 14:03:01",,de
171,11,63,http://www.osnabrueck.de/kultur/theater/ostensibles.html,"Stadt Osnabrück: Ostensibles",97,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-02-17 06:02:21","2017-08-30 22:57:01",,de
172,11,63,https://www.osnabrueck.de/kultur/festivals/festival-des-neuen-japanischen-films.html,"Stadt Osnabrück: Festival des neuen japanischen Films",99,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-21 19:12:32","2017-08-02 01:43:00",,de
173,11,63,http://www.osnabrueck.de/kultur/musik/osnabruecker-symphonieorchester.html,"Stadt Osnabrück: Osnabrücker Symphonieorchester",98,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 00:22:15","2017-09-05 20:52:32",,de
174,11,63,http://www.osnabrueck.de/kultur/theater/erstes-unordentliches-zimmertheater.html,"Stadt Osnabrück: Erstes unordentliches ZimmerTheater",98,36,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-01-23 05:34:42","2017-09-17 21:40:07",,de
175,11,63,http://www.osnabrueck.de/kultur/theater/figurentheater.html,"Stadt Osnabrück: Figurentheater",98,36,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-01-29 02:06:13","2017-09-13 06:02:40",,de
176,11,63,http://www.osnabrueck.de/kultur/kulturvereine/freunde-der-kunsthalle-dominikanerkirche.html,"Stadt Osnabrück: Freunde der Kunsthalle Dominikanerkirche",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-19 10:15:38","2017-09-21 06:52:56",,de
177,11,63,http://www.osnabrueck.de/kultur/festivals/concerts-remarquables.html,"Stadt Osnabrück: Concerts Remarquables",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-15 16:59:03","2017-09-06 19:11:19",,de
178,11,63,http://www.osnabrueck.de/kultur/ausstellungen/von-papst-bis-popstar-das-goldene-buch-der-stadt-osnabrueck.html,"Stadt Osnabrück: Von Papst bis Popstar – das Goldene Buch der Stadt Osnabrück",106,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-06-22 13:22:29","2017-08-12 12:02:16",,de
179,11,63,http://www.osnabrueck.de/kultur/kulturvereine/musikverein.html,"Stadt Osnabrück: Musikverein",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-18 01:15:29","2017-09-17 15:55:07",,de
180,11,63,http://www.osnabrueck.de/literatur.html,"Stadt Osnabrück: Literatur",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-19 21:53:48","2017-09-14 11:47:48",,de
181,11,63,http://www.osnabrueck.de/kulturseiten.html,"Stadt Osnabrück: KulturSeiten",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-05-12 08:00:30","2017-08-29 03:48:26",,de
182,11,63,http://www.osnabrueck.de/veranstaltungsorte.html,"Stadt Osnabrück: Veranstaltungsorte",99,46,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 01:05:15","2017-09-22 03:53:17",,de
183,11,63,http://www.osnabrueck.de/kultur/festivals/morgenland-festival-osnabrueck.html,"Stadt Osnabrück: Morgenland Festival Osnabrück",100,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-18 13:25:59","2017-08-09 05:19:19",,de
184,11,63,http://www.osnabrueck.de/kulturnewsletter.html,"Stadt Osnabrück: Kulturnewsletter",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-19 19:42:08","2017-09-14 20:06:48",,de
185,11,63,http://www.osnabrueck.de/kultur/festivals/musica-pro-pace.html,"Stadt Osnabrück: musica pro pace",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-31 03:55:33","2017-08-14 00:22:20",,de
186,11,63,http://www.osnabrueck.de/kultur/kreativwirtschaft/veranstaltungsreihe.html,"Stadt Osnabrück: Veranstaltungsreihe",99,41,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-11-27 19:01:24","2017-09-06 03:46:26",,de
187,11,54,https://exarc.net/issue-2015-2/aoam/steinzeitpark-dithmarschen-de-concept-and-development-visitor-oriented,"The Steinzeitpark Dithmarschen (DE): Concept and Development of a Visitor Oriented Educational Centre for Sustainable Development | EXARC",61,25,http://www.megalithicroutes.eu/,,"Megalithic Routes",,Dofollow,,"2017-07-25 23:37:35","2017-09-21 09:49:38",,en
188,11,63,http://www.osnabrueck.de/kultur/festivals/sommer-in-der-stadt.html,"Stadt Osnabrück: Sommer in der Stadt",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-20 02:27:57","2017-08-24 17:37:21",,de
189,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/6-deutsches-musikfest-2019-in-osnabrueck.html,"Stadt Osnabrück: 6. Deutsches Musikfest 2019 in Osnabrück",82,27,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-25 20:21:57","2017-09-26 01:15:48",,de
190,11,63,http://www.osnabrueck.de/kultur/festivals/osnabruecker-kabarett-festival.html,"Stadt Osnabrück: Osnabrücker Kabarett Festival",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-18 15:35:20","2017-09-19 18:55:33",,de
191,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/der-loewe-ist-eine-schnecke-friedel-gisela-bohnenkamp-stiftung-foerdert-neue-hofkapelle-o.html,"Stadt Osnabrück: „Der Löwe ist eine Schnecke“ - Friedel & Gisela Bohnenkamp-Stiftung fördert „Neue Hofkapelle Osnabrück“",100,37,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-05-25 01:32:20","2017-09-09 12:29:14",,de
192,11,63,http://www.osnabrueck.de/kultur/festivals/internationales-musikfest.html,"Stadt Osnabrück: Internationales Musikfest",98,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-19 15:59:52","2017-08-24 05:38:50",,de
193,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/gemeinsam-kulturgueter-retten.html,"Stadt Osnabrück: Gemeinsam Kulturgüter retten",100,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-06-08 06:34:28","2017-09-21 21:02:15",,de
194,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/tasse-felix-im-stil-nussbaums.html,"Stadt Osnabrück: Tasse „Felix“ im Stil Nussbaums",100,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-26 00:13:32","2017-09-20 11:44:54",,de
195,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/installation-zeitstrahl-gretescher-steine.html,"Stadt Osnabrück: Installation „Zeitstrahl Gretescher Steine“",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-25 21:58:20","2017-09-22 07:37:28",,de
